Name,Description,Price,Image URL,Product URL
"J46 stol
Beech dark blue painted",J46 stol från FDB Møbler är en tidlös klassiker designad av Poul M. Volther. Denna robusta och bekväma stol är tillverkad med högsta kvalitet i åtanke. Dess enkla men ändå distinkta design gör den till ett perfekt komplement till alla hem.,2 249 kr,https://www.nordicnest.se/assets/blobs/fdb-mbler-j46-stol-beech-dark-blue-painted/614941-01_1_ProductImageMain-04f3477c0b.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/fdb-mobler/j46-stol/?variantId=614941-01
"Visu stol träbas
Tan rose","Skapa ett snyggt arrangemang runt matbordet med Visu stol från Muuto, formgiven av designern Mika Tolvanen. Stolen är tillverkad i formpressad ek och har ett formspråk som känns bekant utan att bli tråkigt och som med sina mjuka linjer skapar en funktionell och ergonomisk stol som är skön att sitta på länge. Visu finns i flera klassiska och trendriktiga färger som går väl att mixa tillsammans och som passar i hemmets alla rum!",2 960 kr,https://www.nordicnest.se/assets/blobs/muuto-visu-stol-trabas-tan-rose/31166-07-01-9ff686680e.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/muuto/visu-chair-stol/?variantId=31166-07
"Longa loungestol stålstativ
Svart-vit","Longa loungestol stålstativ från House Doctor är tillverkad av polyester, poppel, bok och stål. Loungestolen kombinerar ett träryggstöd med ett mjukt säte i bouclétyg, vilket ger en hållbar design för många års användning. Perfekt för att skapa en mysig läshörna eller som ett alternativ till en fåtölj vid kaffebordet.",2 799 kr,https://www.nordicnest.se/assets/blobs/house-doctor-longa-loungestol-stalstativ-svart-vit/633470-01_1_ProductImageMain-8353201c99.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/house-doctor/longa-loungestol-stalstativ/?variantId=633470-01
"Mouse Chair barnstol
Ek","Mouse Chair barnstol från Nofred är en prisbelönt och tidlös barnstol med ett charmigt djurinspirerat motiv. Den skapar en egen plats för ditt barn hemma och fungerar även som en snygg inredningsdetalj. Stolen, som liknar en trämus, tilltalar barn och passar in i alla hem. Ge ditt barn en välkomnande stol anpassad till deras storlek, som främjar kreativitet och nyfikenhet. Stolen är målad i giftfri färg.",1 563 kr,https://www.nordicnest.se/assets/blobs/nofred-mouse-chair-barnstol-ek/625563-01_1_ProductImageMain-ce0167207d.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/nofred/mouse-chair-barnstol/?variantId=625563-01
"In Between stol SK1
rökt oljad ek","Stolen In Between från &Tradition är designad av Sami Kallio, en finsk-svensk formgivare specialiserad på trä och traditionell träbearbetning. För att tillverka In Between används två klassiska tekniker: Formpressning för att ta fram sitsen och ryggstödet samt svarvning för att ta fram de runda benen och armstödet. Det är en snygg och bekväm stol som passar lika bra vid matbordet som på kontoret. Namnet In Between syftar på det som utmärker stolen allra mest, nämligen luckorna mellan ryggstödet och sidopanelerna.",3 936 kr,https://www.nordicnest.se/assets/blobs/tradition-in-between-stol-sk1-rokt-oljad-ek/p_28465-01-01-a38497c93f.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/tradition/in-between-stol-sk1-single/?variantId=28465-01
"Hee stol
Rust","Hee stol från HAY, designad av Hee Welling, är en flexibel sittläsning för både inomhus- och utomhusbruk. Tillverkad helt i galvaniserat pulverlackat stål, erbjöder denna stapelbara stol en hållbar lösning för olika miljöer. Upptäck Hee-kollektionens olika färgalternativ för att komplettera ditt utrymme med önskad atmosfär.",2 519 kr,https://www.nordicnest.se/assets/blobs/hay-hee-stol-rust/Hee-stol-Rust-e6414a70bf.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/hay/hee-stol/?variantId=557798-01
"Swiwel stol
Svart",,2 906 kr,https://www.nordicnest.se/assets/blobs/muubs-swiwel-stol-svart/606852-01_1_KTProductImageMain-e8311bf25c.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/muubs/swiwel-stol/?variantId=606852-01
"Lilla Åland stol björk
Dimma 22 (S6010-B50G)","Lilla Åland stol björk från svenska Stolab är en älskad klassiker designad av Carl Malmsten. Stolen kan till sin form tyckas vara enkel, men med mjuka former och svarvade pinnar och avslut är det en väl arbetad stol som har en given plats bland 1900-talets möbelklassiker. Pinnstolen passar väl in i de flesta hem och inredningsstilar och i kombination med den specialdesignade stolsdynan ges du en ännu mjukare och mer bekväm sittupplevelse.",4 450 kr,https://www.nordicnest.se/assets/blobs/stolab-lilla-aland-stol-bjork-dimma-22-s6010-b50g/579020-01_1_ProductImageMain-e2d150412b.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/lilla-aland-stol-bjork/?variantId=579020-01
"J80 stol
Beech blue grey painted-nature","J80 stol från FDB Møbler är en tidlös klassiker som passar i alla hem. Den är tillverkad i högkvalitativt trä och har en bekväm sits. Stolens design är enkel men ändå genomtänkt, vilket gör den till en favorit i många hem. J80 Stol - enkelhet och komfort i perfekt balans.",4 224 kr,https://www.nordicnest.se/assets/blobs/fdb-mbler-j80-stol-beech-blue-grey-painted-nature/601719-01_1_KTProductImageMain-a11879730f.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/fdb-mobler/j80-stol/?variantId=601719-01
"Ready matstol
Ek",Ready matstol från Audo Copenhagen är designad av Matias Moellenbach och Nick Rasmussen och är en formpressad stol i bok och FSC-certifierad ekfanér. Stolens fribärande sits och ryggstöd ser ut att vara gjord i ett enda stycke vilket skapar ett luftigt intryck. Ready är en stapelbar stol och som tar minimalt med plats tack vare dess design.,3 516 kr,https://www.nordicnest.se/assets/blobs/audo-copenhagen-ready-matstol-ek/506092-01_2_ProductImageExtra-417475c64f.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/audo-copenhagen/ready-matstol/?variantId=506092-01
"Must stol med sits 2-pack
Natur","Must stol från House Doctor är tillverkad av poppel, bok, stål och polyuretan. Denna stol kombinerar ett traditionellt utseende med samtida linjer, vilket gör den idealisk för matrummet. Ryggstödet i trä skapar en naturlig kontrast till sitsen i läderimitation och den lätta stålramen. Must stolen erbjuder både komfort och estetik, vilket gör den till ett utmärkt tillskott i hemmet och vid matbordet. Den behåller sin karaktär oavsett vilket matbord du väljer.",2 219 kr,https://www.nordicnest.se/assets/blobs/house-doctor-must-stol-med-sits-2-pack-natur/589013-01_1_ProductImageMain-1dbd195d55.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/house-doctor/must-stol-med-sits-2-pack/?variantId=589013-01
"Myran barnstol
Wild rose målad ask-krom",Myran barnstol från Fritz Hansen är en tidlös och praktisk sittmöbel för barnen. Stolen har en bekväm och ergonomisk design som främjar en hälsosam sittställning. Barnstolen har ett diskret och stilfullt utseende som smälter sömlöst in i ditt hem. Placera den vid matbordet eller skrivbordet för att skapa en funktionell och trivsam plats för ditt barn att sitta och utforska världen. Tillverkad med omsorg och precision för att garantera en pålitlig och säker sittupplevelse för de små. Myran barnstol är en pålitlig följeslagare i barnrummet och bidrar till en bekväm och funktionell miljö för ditt barn.,2 727 kr,https://www.nordicnest.se/assets/blobs/fritz-hansen-myran-barnstol-wild-rose-malad-ask-krom/588213-01_1_ProductImageMain-7bc7cfa152.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/fritz-hansen/myran-barnstol/?variantId=588213-01
"Miss Holly stol
ask vitolja","Miss Holly stol från Stolab är designad av Jonas Lindvall. Den tvådimensionella känslan kombineras med en graciös och generös utformning. Med respekt för traditionella pinnstolar, är detta en helt egen version, med detaljer som visar yrkesskicklighet. Toppstycket utmärker sig genom att vara tillverkat i ett enda stycke trä. Passar både som solitär eller i grupp och har en sitthöjd som fungerar med de flesta matbord.",9 450 kr,https://www.nordicnest.se/assets/blobs/stolab-miss-holly-stol-ask-vitolja/528030-01_1_ProductImageMain-1592277a1d.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/miss-holly-stol/?variantId=528030-01
"Little Architecht barnstol
dark blue, askfanér","Little Architecht är en stol som ingår i ferm LIVINGS möbelserie med samma namn. Ge dina små genier ett eget utrymme för att forma nya idéer, rita i timmar eller hålla små middagsbjudningar. Mixa och matcha bland de olika färgerna på stol, bord, skrivbord, bänk och pall för att skapa en lekfull miljö i barnrummet.",1 250 kr,https://www.nordicnest.se/assets/blobs/ferm-living-little-architecht-barnstol-dark-blue-askfaner/Little-Architect-stol-dark-blue-7c4838077d.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/ferm-living/little-architecht-barnstol/?variantId=533368-01
"Semper loungestol
Black-cognac",Semper loungestol från danska varumärket AYTM är designad av den kreativa smeden Nicklas Bang Christensen. En stilren stol med skarpa geometriska former med stark kontrast till loungestolens mjuka och komfortabla sits. En nytänkande skulptural design som drar till sig blicken och blir en självklar mittpunkt i det rum du väljer att placera Semper i.,10 802 kr,https://www.nordicnest.se/assets/blobs/aytm-semper-loungestol-black-cognac/511424-01_1_ProductImageMain-91285a10fb.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/aytm/semper-loungestol/?variantId=511424-01
